DATA;NOME FUNDO;TAXA ADM; COTA ;CLASSE
17/06/2019;CAIXA FIC PREV 100 RF;1;5,47807115;Renda Fixa
17/06/2019;CAIXA FIC PREV 70 RF;0,7;2,90097305;Renda Fixa
17/06/2019;CAIXA FIC PREV 60 RF;0,6;1,11589264;Renda Fixa
17/06/2019;CAIXA FIC PREV 50 RF;0,5;2,01427775;Renda Fixa
17/06/2019;CAIXA FIC PREV 40 RF;0,4;1,11425747;Renda Fixa
17/06/2019;CAIXA FIC PREV 30 RF;0,3;1,90634908;Renda Fixa
17/06/2019;CAIXA FIC PREV 300 MULTI RV 49;3;1,71823985;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 300 MULTI RV 30;3;6,10525504;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 300 MULTI RV 15;3;6,16952995;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,74875502;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,79089274;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,12642268;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 200 MULTI RV 49;2;1,39032923;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 200 MULTI RV 30;2;0,67071734;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 200 MULTI RV 15;2;1,68131767;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,13668997;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,35752156;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,49314706;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,6844037;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,5688 ;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,75073525;Multimercado com renda variável
17/06/2019;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,59993819;Crédito Privado
17/06/2019;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,66944838;Crédito Privado
17/06/2019;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,76076328;Crédito Privado
17/06/2019;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,85730257;Crédito Privado
17/06/2019;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,6826093;Crédito Privado
17/06/2019;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,00182653;Crédito Privado
17/06/2019;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,53003381;Índice de Preços
17/06/2019;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,68610966;Índice de Preços
17/06/2019;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,74209725;Índice de Preços
17/06/2019;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,80036667;Índice de Preços
17/06/2019;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;1,9229195;Índice de Preços
17/06/2019;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,0415294;Multimercado Estratégia Livre
17/06/2019;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0352851;Multimercado Estratégia Livre
18/06/2019;CAIXA FIC PREV 300 RF;3;6,14178147;Renda Fixa
18/06/2019;CAIXA FIC PREV 250 RF;2,5;1,67542331;Renda Fixa
18/06/2019;CAIXA FIC PREV 200 RF;2;2,64035565;Renda Fixa
18/06/2019;CAIXA FIC PREV 150 RF;1,5;1,79746533;Renda Fixa
18/06/2019;CAIXA FIC PREV 100 RF;1;5,47940119;Renda Fixa
18/06/2019;CAIXA FIC PREV 70 RF;0,7;2,90171172;Renda Fixa
18/06/2019;CAIXA FIC PREV 60 RF;0,6;1,11618058;Renda Fixa
18/06/2019;CAIXA FIC PREV 50 RF;0,5;2,01480692;Renda Fixa
18/06/2019;CAIXA FIC PREV 40 RF;0,4;1,11455397;Renda Fixa
18/06/2019;CAIXA FIC PREV 30 RF;0,3;1,90686453;Renda Fixa
18/06/2019;CAIXA FIC PREV 300 MULTI RV 49;3;1,71510114;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 300 MULTI RV 30;3;6,09911976;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 300 MULTI RV 15;3;6,16707884;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,74740007;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,79011877;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,12600418;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 200 MULTI RV 49;2;1,38784579;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 200 MULTI RV 30;2;0,67009544;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 200 MULTI RV 15;2;1,68072557;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,13291428;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,35534075;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,49231671;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,68144767;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,5674 ;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,75016779;Multimercado com renda variável
18/06/2019;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,6002083;Crédito Privado
18/06/2019;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,66976379;Crédito Privado
18/06/2019;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,76113128;Crédito Privado
18/06/2019;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,85770819;Crédito Privado
18/06/2019;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,6830064;Crédito Privado
18/06/2019;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,00243208;Crédito Privado
18/06/2019;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,52985962;Índice de Preços
18/06/2019;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,68595267;Índice de Preços
18/06/2019;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,74196988;Índice de Preços
18/06/2019;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,8002524;Índice de Preços
18/06/2019;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;1,9228321;Índice de Preços
18/06/2019;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,0416388;Multimercado Estratégia Livre
18/06/2019;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0354033;Multimercado Estratégia Livre
19/06/2019;CAIXA FIC PREV 300 RF;3;6,14330981;Renda Fixa
19/06/2019;CAIXA FIC PREV 250 RF;2,5;1,67587336;Renda Fixa
19/06/2019;CAIXA FIC PREV 200 RF;2;2,64111707;Renda Fixa
19/06/2019;CAIXA FIC PREV 150 RF;1,5;1,79801922;Renda Fixa
19/06/2019;CAIXA FIC PREV 100 RF;1;5,48119791;Renda Fixa
19/06/2019;CAIXA FIC PREV 70 RF;0,7;2,90269758;Renda Fixa
19/06/2019;CAIXA FIC PREV 60 RF;0,6;1,11656416;Renda Fixa
19/06/2019;CAIXA FIC PREV 50 RF;0,5;2,01550745;Renda Fixa
19/06/2019;CAIXA FIC PREV 40 RF;0,4;1,11494564;Renda Fixa
19/06/2019;CAIXA FIC PREV 30 RF;0,3;1,90754248;Renda Fixa
19/06/2019;CAIXA FIC PREV 300 MULTI RV 49;3;1,72965762;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 300 MULTI RV 30;3;6,1301541;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 300 MULTI RV 15;3;6,18292762;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,75375454;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,79412668;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,12888358;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 200 MULTI RV 49;2;1,39967294;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 200 MULTI RV 30;2;0,67342411;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 200 MULTI RV 15;2;1,68506265;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,1511309;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,36727164;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,49882982;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,69582514;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,5753 ;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,75478048;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,60053587;Crédito Privado
19/06/2019;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,67013879;Crédito Privado
19/06/2019;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,761562;Crédito Privado
19/06/2019;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,85817977;Crédito Privado
19/06/2019;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,6834627;Crédito Privado
19/06/2019;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,00271335;Crédito Privado
19/06/2019;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,53166557;Índice de Preços
19/06/2019;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,6879767;Índice de Preços
19/06/2019;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,74409556;Índice de Preços
19/06/2019;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,80246616;Índice de Preços
19/06/2019;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;1,9252313;Índice de Preços
19/06/2019;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,0436217;Multimercado Estratégia Livre
19/06/2019;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0373838;Multimercado Estratégia Livre
19/06/2019;CAIXA FIC PREV 300 RF;3;6,14330981;Renda Fixa
19/06/2019;CAIXA FIC PREV 250 RF;2,5;1,67587336;Renda Fixa
19/06/2019;CAIXA FIC PREV 200 RF;2;2,64111707;Renda Fixa
19/06/2019;CAIXA FIC PREV 150 RF;1,5;1,79801922;Renda Fixa
19/06/2019;CAIXA FIC PREV 100 RF;1;5,48119791;Renda Fixa
19/06/2019;CAIXA FIC PREV 70 RF;0,7;2,90269758;Renda Fixa
19/06/2019;CAIXA FIC PREV 60 RF;0,6;1,11656416;Renda Fixa
19/06/2019;CAIXA FIC PREV 50 RF;0,5;2,01550745;Renda Fixa
19/06/2019;CAIXA FIC PREV 40 RF;0,4;1,11494564;Renda Fixa
19/06/2019;CAIXA FIC PREV 30 RF;0,3;1,90754248;Renda Fixa
19/06/2019;CAIXA FIC PREV 300 MULTI RV 49;3;1,72965762;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 300 MULTI RV 30;3;6,1301541;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 300 MULTI RV 15;3;6,18292762;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,75375454;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,79412668;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,12888358;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 200 MULTI RV 49;2;1,39967294;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 200 MULTI RV 30;2;0,67342411;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 200 MULTI RV 15;2;1,68506265;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,1511309;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,36727164;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,49882982;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,69582514;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,5753 ;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,75478048;Multimercado com renda variável
19/06/2019;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,60053587;Crédito Privado
19/06/2019;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,67013879;Crédito Privado
19/06/2019;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,761562;Crédito Privado
19/06/2019;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,85817977;Crédito Privado
19/06/2019;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,6834627;Crédito Privado
19/06/2019;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,00271335;Crédito Privado
19/06/2019;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,53166557;Índice de Preços
19/06/2019;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,6879767;Índice de Preços
19/06/2019;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,74409556;Índice de Preços
19/06/2019;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,80246616;Índice de Preços
19/06/2019;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;1,9252313;Índice de Preços
19/06/2019;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,0436217;Multimercado Estratégia Livre
19/06/2019;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0373838;Multimercado Estratégia Livre
21/06/2019;CAIXA FIC PREV 300 RF;3;6,14485638;Renda Fixa
21/06/2019;CAIXA FIC PREV 250 RF;2,5;1,67632839;Renda Fixa
21/06/2019;CAIXA FIC PREV 200 RF;2;2,64188636;Renda Fixa
21/06/2019;CAIXA FIC PREV 150 RF;1,5;1,79857847;Renda Fixa
21/06/2019;CAIXA FIC PREV 100 RF;1;5,48301098;Renda Fixa
21/06/2019;CAIXA FIC PREV 70 RF;0,7;2,90369212;Renda Fixa
21/06/2019;CAIXA FIC PREV 60 RF;0,6;1,11695107;Renda Fixa
21/06/2019;CAIXA FIC PREV 50 RF;0,5;2,016214;Renda Fixa
21/06/2019;CAIXA FIC PREV 40 RF;0,4;1,11534064;Renda Fixa
21/06/2019;CAIXA FIC PREV 30 RF;0,3;1,90822614;Renda Fixa
21/06/2019;CAIXA FIC PREV 300 MULTI RV 49;3;1,73709064;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 300 MULTI RV 30;3;6,14631837;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 300 MULTI RV 15;3;6,19156474;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,75700544;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,79622149;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,13046406;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 200 MULTI RV 49;2;1,40573896;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 200 MULTI RV 30;2;0,67517355;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 200 MULTI RV 15;2;1,68746775;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,16049631;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,37354442;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,50244205;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,70322598;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,5794 ;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,75734625;Multimercado com renda variável
21/06/2019;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,60090036;Crédito Privado
21/06/2019;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,67055231;Crédito Privado
21/06/2019;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,76203333;Crédito Privado
21/06/2019;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,85869418;Crédito Privado
21/06/2019;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,6839578;Crédito Privado
21/06/2019;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,00301773;Crédito Privado
21/06/2019;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,53312208;Índice de Preços
21/06/2019;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,68961576;Índice de Preços
21/06/2019;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,74582362;Índice de Preços
21/06/2019;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,80426909;Índice de Preços
21/06/2019;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;1,9271918;Índice de Preços
21/06/2019;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,0449659;Multimercado Estratégia Livre
21/06/2019;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0387293;Multimercado Estratégia Livre
24/06/2019;CAIXA FIC PREV 300 RF;3;6,15269353;Renda Fixa
24/06/2019;CAIXA FIC PREV 250 RF;2,5;1,67849902;Renda Fixa
24/06/2019;CAIXA FIC PREV 200 RF;2;2,64535868;Renda Fixa
24/06/2019;CAIXA FIC PREV 150 RF;1,5;1,80097742;Renda Fixa
24/06/2019;CAIXA FIC PREV 100 RF;1;5,49043092;Renda Fixa
24/06/2019;CAIXA FIC PREV 70 RF;0,7;2,90765546;Renda Fixa
24/06/2019;CAIXA FIC PREV 60 RF;0,6;1,11847992;Renda Fixa
24/06/2019;CAIXA FIC PREV 50 RF;0,5;2,01898177;Renda Fixa
24/06/2019;CAIXA FIC PREV 40 RF;0,4;1,11687581;Renda Fixa
24/06/2019;CAIXA FIC PREV 30 RF;0,3;1,91086039;Renda Fixa
24/06/2019;CAIXA FIC PREV 300 MULTI RV 49;3;1,75114095;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 300 MULTI RV 30;3;6,17887662;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 300 MULTI RV 15;3;6,21143349;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,76313919;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,8004302;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,13408031;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 200 MULTI RV 49;2;1,41715717;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 200 MULTI RV 30;2;0,6786911;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 200 MULTI RV 15;2;1,69291608;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,1780856;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,38604938;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,5105668;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,71710911;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,5878 ;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,76307921;Multimercado com renda variável
24/06/2019;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,601838;Crédito Privado
24/06/2019;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,67156375;Crédito Privado
24/06/2019;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,76313517;Crédito Privado
24/06/2019;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,85987359;Crédito Privado
24/06/2019;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,6850552;Crédito Privado
24/06/2019;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,00368076;Crédito Privado
24/06/2019;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,54308452;Índice de Preços
24/06/2019;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,70062629;Índice de Preços
24/06/2019;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,757232;Índice de Preços
24/06/2019;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,81607525;Índice de Preços
24/06/2019;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;1,9398344;Índice de Preços
24/06/2019;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,0477806;Multimercado Estratégia Livre
24/06/2019;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0415364;Multimercado Estratégia Livre
25/06/2019;CAIXA FIC PREV 300 RF;3;6,15437182;Renda Fixa
25/06/2019;CAIXA FIC PREV 250 RF;2,5;1,67899001;Renda Fixa
25/06/2019;CAIXA FIC PREV 200 RF;2;2,6461847;Renda Fixa
25/06/2019;CAIXA FIC PREV 150 RF;1,5;1,80157534;Renda Fixa
25/06/2019;CAIXA FIC PREV 100 RF;1;5,49236201;Renda Fixa
25/06/2019;CAIXA FIC PREV 70 RF;0,7;2,90871255;Renda Fixa
25/06/2019;CAIXA FIC PREV 60 RF;0,6;1,1188909;Renda Fixa
25/06/2019;CAIXA FIC PREV 50 RF;0,5;2,01973178;Renda Fixa
25/06/2019;CAIXA FIC PREV 40 RF;0,4;1,11729486;Renda Fixa
25/06/2019;CAIXA FIC PREV 30 RF;0,3;1,91158519;Renda Fixa
25/06/2019;CAIXA FIC PREV 300 MULTI RV 49;3;1,75165258;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 300 MULTI RV 30;3;6,18063756;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 300 MULTI RV 15;3;6,21316437;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,76337459;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,80067312;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,13441678;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 200 MULTI RV 49;2;1,41762573;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 200 MULTI RV 30;2;0,67890989;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 200 MULTI RV 15;2;1,69345341;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,17885144;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,38686935;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,51141414;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,71773199;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,5883 ;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,76369183;Multimercado com renda variável
25/06/2019;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,60217411;Crédito Privado
25/06/2019;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,67194769;Crédito Privado
25/06/2019;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,76357535;Crédito Privado
25/06/2019;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,86035514;Crédito Privado
25/06/2019;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,6855206;Crédito Privado
25/06/2019;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,00396738;Crédito Privado
25/06/2019;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,54373764;Índice de Preços
25/06/2019;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,70138047;Índice de Preços
25/06/2019;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,75804627;Índice de Preços
25/06/2019;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,81693405;Índice de Preços
25/06/2019;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;1,9407871;Índice de Preços
25/06/2019;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,048;Multimercado Estratégia Livre
25/06/2019;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0417639;Multimercado Estratégia Livre
26/06/2019;CAIXA FIC PREV 300 RF;3;6,15270157;Renda Fixa
26/06/2019;CAIXA FIC PREV 250 RF;2,5;1,67856779;Renda Fixa
26/06/2019;CAIXA FIC PREV 200 RF;2;2,64557189;Renda Fixa
26/06/2019;CAIXA FIC PREV 150 RF;1,5;1,801194;Renda Fixa
26/06/2019;CAIXA FIC PREV 100 RF;1;5,49130866;Renda Fixa
26/06/2019;CAIXA FIC PREV 70 RF;0,7;2,9081894;Renda Fixa
26/06/2019;CAIXA FIC PREV 60 RF;0,6;1,11869406;Renda Fixa
26/06/2019;CAIXA FIC PREV 50 RF;0,5;2,01938465;Renda Fixa
26/06/2019;CAIXA FIC PREV 40 RF;0,4;1,11710703;Renda Fixa
26/06/2019;CAIXA FIC PREV 30 RF;0,3;1,91127176;Renda Fixa
26/06/2019;CAIXA FIC PREV 300 MULTI RV 49;3;1,73561926;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 300 MULTI RV 30;3;6,14650208;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 300 MULTI RV 15;3;6,19578905;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,75640175;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,79629601;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,13130021;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 200 MULTI RV 49;2;1,40471279;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 200 MULTI RV 30;2;0,67529025;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 200 MULTI RV 15;2;1,68881428;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,15905704;Multimercado com renda variável
26/06/2019;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,37411423;Multimercado com renda variável
